非建筑用地,公共管理与公共服务用地,工业用地,居住用地,公共设施用地,道路与交通设施用地,绿地广场用地,商业服务设施用地
786.6801778015822,2369.0295627855276,3112.616362989483,29615.53185489703,0.0,27772.66194544351,0.0,15932.16033638302
0.0,11531.04681198789,459.1549597205087,17771.314658915468,0.0,18575.18063429361,1015.5097900063056,12904.738353375975
0.0,13600.495637365853,528.4229999807039,24590.58236000496,0.0,26374.26239280411,0.0,31872.163841935988
0.0,585.716980209068,0.0,662.2293765150212,135.46162802659052,14260.846628560465,1127.4922023286904,24416.2021781566
0.0,14002.876437999057,4624.209438980524,32546.49716385734,0.0,19356.1403740398,3498.451200014948,11696.579472717933
5704.242848013306,4701.547519484199,0.0,0.0,0.0,22231.79920701944,3980.9982235204425,46708.15200748042
73.48034549908317,5083.167422641946,0.0,14424.369817644683,0.0,14861.085826186594,11385.553831107414,14975.537429502601
2476.7413000414,35280.861354309825,4427.50377631185,3672.452903531083,0.0,19406.02109525379,172.14668949873067,37653.51519292631
4666.678764005188,1893.218000013887,399.2959499782438,3412.022085020587,0.0,30647.12231474076,0.0,42631.49717564464
4052.3395895325393,10870.0895974494,0.0,41386.98527581903,33340.30782323535,38584.828594284816,915.9823499600808,16594.8113846259
92.1688999952296,19442.630763806777,0.0,50316.595817827765,0.0,30412.05890309942,15197.284895177138,1467.1792347555122
0.0,12381.620096233108,0.0,85864.25904222358,0.0,28807.072504347467,2478.63824692497,8851.37055053793
0.0,5381.162345734086,252.1636803537918,57859.90577040528,0.0,23894.84737921095,0.0,8150.1921174533045
177.47484998925927,4997.699520695129,0.0,781.1346499891285,0.0,34318.18063083802,42.07008988909038,60261.00995680083
0.0,1453.215835974098,0.0,0.0,0.0,14270.729691427838,0.0,22085.40249487994
6004.920059303117,3545.9104378096836,0.0,704.2611629982571,0.0,30459.130073249093,0.6842406791738611,65705.80485760432
0.0,3907.9726230067263,2541.476825462764,5699.118450063724,0.0,25849.561178891818,16950.7649295027,38706.09071597288
437.6481727992327,23629.717795039698,0.0,1490.8446656774454,0.0,21651.54189224306,0.0,18027.273738690747
2251.8652319897283,6017.32953228802,0.0,24562.927436969847,0.0,23206.1696238676,5130.1295464820505,29320.83536449881
0.0,4209.832393552056,8481.627402082964,3005.672996665631,0.0,27365.03127521191,2625.393528708058,31936.330945195597
0.0,3030.996223828827,6760.216832962704,8739.436933678768,3025.14133478458,31557.196960709385,1018.8362215319072,40836.556824899875
8673.556287999427,0.0,0.0,5991.284740164734,14390.784518860382,24713.43406636354,0.0,18773.952590062047
12252.737977751749,1191.8908673995402,3563.070698201679,13328.602746199274,0.0,52772.85739085464,2867.9673948368845,21876.364455629984
0.0,4117.016210669517,0.0,18629.04137933028,0.0,29818.613739540604,4886.634299638819,29254.99306295745
1269.100660004447,14136.373843113292,0.0,23788.27875695852,60.964000008664094,29813.76744645012,45859.15049088356,26973.685291371756
0.0,3801.9182575231266,2452.182814323596,3293.514588282785,0.0,18094.39990114177,6524.030471160574,29952.29872256294
47.51751292920665,3123.2314625572435,1721.221894503031,17997.77587496904,1867.4850499958677,15252.351774785417,1859.8630981770168,31012.79677270377
8148.035541424899,13194.737713904964,952.4212944853126,3300.4516507839453,0.0,26250.93558696724,3039.045772140434,12053.81334118553
2527.285410264049,10426.721237779651,4267.6868290970215,30043.81489475048,19.569199998573588,24810.78379717727,0.0,15191.223895074227
640.2044587864871,3252.3783613464566,18.10816959412869,28.61730000346881,0.0,19860.939128455462,0.0,32835.51084688269
0.0,12635.874575567195,4392.2983443282,1165.4966570186707,8.779150001677126,13683.863759655427,72.64471971931764,26035.72846714856
3921.34270208209,17.707902499104236,525.7602999972439,142.78373519560748,0.0,26327.099161609614,1944.2754762283305,35324.644231267346
2328.1937108949787,9923.410417487863,484.0150300101677,1144.9367842495865,0.0,21370.29084476598,1855.0526632333856,45763.706810021926
1930.4855864330596,7075.810753929582,7286.896250929393,23052.54872013901,0.0,34908.21397138585,8628.927349041564,27380.999117363714
550.4241085320617,5243.2922597119905,0.0,54972.12862784202,0.0,18315.129170313987,0.0,1109.143989772871
0.0,351.71359124183687,0.0,1231.210302552464,0.0,16966.75524486067,7341.318132277101,26733.281311480016
0.2207794185345304,9379.65752147069,0.0,21890.86324977306,0.0,20797.40287877868,12968.69578657752,16878.827220101808
1204.0357130276363,6028.31692677348,1699.8082644265023,100542.96193338271,109.4967999981826,111447.48909908373,5240.096507002917,42376.35843842081
274.67721409379186,15197.629450998,0.0,63513.52760253878,0.0,33004.05399386066,10439.33207267516,3440.3873959993334
732.4144545648896,19516.331933813202,0.0,14253.292062156068,0.0,22168.797330315643,0.0,12281.36903830816
2337.2633255308456,4593.01425144465,214.01406249552383,43905.45897636851,0.0,30915.560428485744,6043.433347514541,16490.108907335372
305.20426298087364,27706.764397981056,43154.71463517941,107727.67121364064,143.11516651688487,90670.34281798624,13993.28866817883,41327.88979028097
313.5870592206211,13672.393890706768,0.0,31075.944813380876,19.84290000353977,19403.93504460784,0.0,11009.642637879164
0.0,3807.1820221805865,0.0,84639.42483854886,984.5050325167944,37816.7209394291,312.3392903470271,11609.01584856333
0.0,5013.757495783959,0.0,10166.196891536169,0.0,29060.770253337763,814.3189812642132,29067.117212827256
4702.651849186532,2991.8642365566766,0.0,9506.232754221644,0.0,39891.08005181295,511.74021935860895,46602.923743146
0.0,899.6345699532928,733.3430856022879,7071.489346324689,0.0,25371.149403017957,2385.091955611895,15122.444772773422
1482.0973475166786,1690.8232536439937,431.0301500098048,0.0,0.0,20092.140844038382,233.89554821121644,42792.06007358621
8229.815279957416,5348.615059550384,0.0,374.7241732874867,0.0,31310.326931177304,0.0,47831.63545333361
0.0,4859.428471493457,0.0,89603.1204269317,131.81389998835175,32187.29718309712,33600.478407532675,30277.253074376833
0.0,2746.0023199600814,448.5561499756551,41729.00575892781,0.0,23752.311511626216,2431.4109080774588,26886.835435038094
6648.169525076779,1372.057895844978,0.0,319.51484713633795,40.04181259949176,21838.404208638593,474.3450914224776,44964.89133841803
479.87441505409737,10531.532514287499,884.2044635752276,37281.727381754434,0.0,24881.874681530266,2378.968505051129,30180.977250657525
1748.3859632741282,12447.482768786856,0.0,17832.44962983654,0.0,33037.44225363799,2338.725082239124,42115.79069474073
13609.28104319447,3462.2138243933205,0.0,106.38454999329132,0.0,21665.399066722013,4808.836700085983,42123.335000021405
0.0,27689.612369678274,0.0,200152.75149002392,0.0,82756.9811767404,887.8461874785474,28679.74986048078
0.0,0.0,0.0,496.64993661677687,0.0,9659.121356699912,243880.98467281053,447.52712854661786
5959.827981739041,1764.4517101119754,302.0622184308592,0.0,0.0,10902.756043784064,0.0,16335.278895652282
0.0,1124.9769069567171,0.0,30234.023745180915,0.0,15786.17390009563,2240.20167487046,3210.3677517401
0.0,25538.994972735727,0.0,22848.34236578367,0.0,33094.42640892991,121242.84686448515,11907.436582314725
12185.013013962567,5655.134866531574,0.0,11269.51405594489,786.8667499907901,30897.08858187112,0.0,37179.69062899632
3345.542985945568,2900.1376058923342,0.0,125.29294025183314,0.0,49423.35441163088,2135.082083388476,72487.93186043763
1666.3776532311078,17447.28357523954,1293.792328018969,34875.490132649866,18.967039999550806,20381.582326192536,11717.19760113824,6176.79134296021
0.0,9669.046795748309,0.0,5812.552005650001,0.0,15778.443546132548,0.0,23641.72621860751
479.5058499879432,13500.446619659531,0.0,34950.40885456005,0.0,19554.77151013197,0.0,20985.079448981054
0.0,4379.583308237099,7076.757666501993,0.0,0.0,16021.735014383738,0.0,37820.12399749442
0.0,1431.9238454484312,0.0,7851.386171779847,0.0,22108.085034806623,389.81945160192936,25191.08891267945
725.0956933700537,0.0,0.0,1846.8291512932324,0.0,10858.663169262301,0.0,28299.91593996003
0.0,8938.46990996645,475.51235748696536,30423.39353554408,0.0,17559.96480565174,0.0,2190.765261164029
0.0,3031.964667168705,0.0,69838.10445310514,0.0,52634.84353811922,22865.56665986908,2355.410892573086
3625.472467493465,8799.363361383423,23.990648908149137,19894.21000270507,27.272650000049172,28266.769999345062,3718.21429717492,27722.929328560524
2166.618887921792,7053.578777145044,25495.60707602033,10791.508715456996,0.0,20238.308734903647,8520.03728198032,18647.67133817849
1213.4340481422546,7495.2443444510445,10989.193164955732,0.0,0.0,10794.018889773331,0.0,17751.54647090569
0.0,2076.3410734946387,0.0,32954.68913949596,1186.1251466884826,40934.29307093157,6312.535798652817,16675.763828006933
1583.7255501787215,428.4873247650898,0.0,990.6831206378148,0.0,39337.29172506945,1950.6709926151475,82987.74323176127
1385.4298306584217,7061.00827972426,0.0,20708.858765625395,0.0,76436.95727331036,8625.168101472924,122428.735218904
0.0,16909.155017677695,1097.9151884232106,69937.96873913016,64.59370000045392,56238.46275984148,6484.67647222437,14161.232850745568
1727.2137274261215,86.159271207489,1229.2422946014253,2452.297888981009,0.0,39364.01056747601,0.0,36891.78216344693
1800.5516500032836,2419.7749900293516,0.0,15323.760159143609,0.0,16922.075878273703,3877.4947278197,23761.950632608197
3079.326869185762,5634.066457246611,3203.6815797730555,12604.539358863258,476.5617500061895,8965.780503950487,3926.4902501973047,4365.820483962032
1453.2605620313025,6589.519985861271,4515.277135756528,13770.650791252672,0.0,41263.898043103014,1561.952150032375,56742.3243192991
2223.8808500219134,7499.605877627055,0.0,0.0,0.0,25977.4372482989,4157.761480511663,37703.88528607319
1332.2036640014007,0.0,0.0,14538.353775586518,0.0,30980.33594572146,63118.66892868262,12752.648132253928
0.0,12631.619351364872,4507.960572763478,5012.836996047512,0.0,22021.461525636823,19859.590268584725,31603.393858719486
118.65709724789704,0.0,417.1988999885287,0.0,0.0,19689.709659353368,8058.954318528873,32297.424681394008
0.0,12397.143547958938,0.0,0.0,0.0,27178.7302003849,1582.648256921416,38381.23323174256
1794.0788743709902,843.0472882195038,5.010251737213245,91164.3246582548,0.0,67675.11194501193,813.8696285373363,25367.25864097466
0.0,5194.7777475598305,2.3473363196507786,73372.88327934787,0.0,54132.53702385173,21275.660207059373,6962.120486139025
4090.5348788424367,2820.980220551987,173.6386499961162,42539.9893589359,0.0,26542.81129012082,1040.0027499093685,11675.057372027386
0.0,1190.055063674807,0.0,50392.15416711257,0.0,14746.35265444991,5036.912346395464,35505.4117802982
0.0,13501.840799404941,1886.7936523971769,43435.10184933675,0.0,42678.41605984142,7806.938570317219,1880.180433405664
0.0,1804.1497751023157,0.0,24813.90597079635,0.0,19280.354786821936,0.0,8530.143155811214
6987.102176928103,9567.10183134664,10792.511574532982,51436.1583802028,7773.227254711704,36882.87116310162,49104.84847490172,10442.729014441624
0.0,17376.89155906327,0.0,64261.21356617995,0.0,38195.90804764119,16812.25051265718,21343.1702699555
0.0,846.4478192545837,0.0,47899.09550120004,0.0,23221.198326334783,18826.45977304068,8001.680699037675
6634.729987545657,13605.58639142374,127.59693486450982,64590.90510918341,0.0,25966.6613786606,7118.398673682439,7522.355053787212
312.79870000848194,1633.5806266529396,0.0,43317.94239211096,28.77834999364764,69486.1546999556,180465.8944254056,20330.4330327645
0.0,914.4207213200524,0.0,4271.047496327089,0.0,36584.62084271318,0.0,7028.574685400827
0.0,5148.507952696951,0.0,34522.45957754805,614.420631187557,18739.134538669427,2553.031791070118,6077.439002820935
13484.361077736712,26697.44668388985,1896.587710778872,30267.53957196138,0.0,32633.309032215628,1352.4538900626617,7757.533542857055
0.0,17313.276490282224,52.20840000116583,29727.81416023941,227.7089674870242,28915.736289587963,806.4912345512946,21399.121194577892
69832.54604535576,3373.7089695954915,0.0,69201.25546592863,7141.311733696493,61411.581919227014,14346.46864142214,6810.237419318824
129.37808800971737,20560.66686891757,0.0,282.097249995769,0.0,38917.08660430509,63729.44557646633,36573.21304061188
0.0,276.957690752174,0.0,17552.896685258653,0.0,15249.82866178811,200.3126890268369,10381.518999102871
551.2629712847818,1839.5320144286588,0.0,45.395413498225786,75.87246897528034,18226.390155247747,610.0521050723058,23652.453961311592
1304.9119560259817,117.8191110892309,0.0,38114.09604818635,734.2089901178169,34733.12210975775,5716.609325986692,29231.232689108878
0.0,3492.206115969999,0.0,59520.80408675836,0.0,28519.465274125654,6815.654725559397,4588.272049583335
9741.722354002512,5074.466100023555,1000.0207095753178,28776.89107483404,0.0,55956.76804396384,4421.971006206866,21732.08299841077
0.0,0.0,0.0,23980.98624954976,0.0,27366.154281270603,5800.703526489555,30725.707103196004
0.0,1459.4995033433006,0.0,24364.635591064976,0.0,35155.231076839635,0.0,42339.6032891448
0.0,2282.627521325397,0.0,26452.462367815624,0.0,14600.35670138965,0.0,6819.755695214391
0.0,1863.622617322548,911.0661185831076,62935.5975102525,0.0,48175.47319272033,85218.82257749487,27951.491509555723
0.0,5160.973199322427,1012.177901538059,9610.046409511046,0.0,12771.192956914903,0.0,20770.66168127775
0.0,11859.023168832888,0.0,65762.15483064488,0.0,31949.9074514627,13358.693033625084,2470.2761511241642
0.0,21676.758094680416,0.0,41691.97649805315,0.0,25420.747287770704,9640.936884228176,5017.184825096814
0.0,5080.395126740948,0.0,0.0,0.0,4882.151239386825,0.0,2262.3219224428112
5304.764643399387,12453.942528118188,0.0,1277.4325079320583,0.0,16543.86212381292,0.0,10265.113361753629
22065.20789959326,0.0,4728.705786944315,0.0,823.051542814741,11865.465897693028,0.0,14358.17620742515
1381.3728750174178,19367.652404951994,810.8858925183135,84800.30130944264,0.0,107591.0740747689,32649.677290987755,22688.597397344587
0.0,8125.952005452054,0.0,6833.957064027197,0.0,15319.062637146577,0.0,21020.685275037085
0.0,2405.1177733198538,0.0,47262.40674948353,0.0,37497.79075814872,3537.3957165184133,3324.0147894949
209.32910794450964,346.0977500059354,0.0,16639.89107621646,699.756431628447,28984.29711827984,101.12513715887415,45123.74566884434
0.0,0.0,0.0,71754.06213194712,0.0,49096.61844277724,18634.26456149308,27536.233042638356
0.0,16211.35053908248,949.9982250078024,13151.96217729762,12.472250001561829,27334.46311066334,1324.083750000229,24981.22717039024
42250.734305770486,0.0,6051.96022027168,25429.868546633243,2589.6260800019154,56178.673209578745,922.6907843442324,79882.14415841034
2672.165272675124,20479.83214707396,0.0,10791.304722859695,0.0,29311.948574607755,0.0,26133.073445519374
0.0,5933.784565085444,0.0,62943.05717394321,0.0,46916.45405292483,0.0,5557.6229288899
1356.9727301289558,28962.951256826036,0.0,1815.2747639525955,33.06239999817442,40574.955926827104,1538.3438761798857,27839.03474919575
0.0,2168.873114854445,1621.4880170108668,45113.006365449655,0.0,27079.93964355617,0.0,8503.391974109201
0.0,2974.0105966084466,0.0,15396.791381050209,0.0,21904.27610287119,1072.4655549894724,20793.849720214956
2400.893001449503,3642.8746002315766,2972.2507559793403,20983.656522879304,0.0,23661.066685747108,7547.674100016146,20687.585736335765
0.0,9790.75766532261,0.0,39957.19736003619,31.822799994109943,32441.056119733254,10.400408608849252,9937.559312455021
0.0,0.0,0.0,600.08729509957,0.0,17588.245014367127,30417.54488104412,9065.073887307033
133.9493409009455,3866.405347906123,0.0,615.9540918930136,0.0,18597.892259769556,0.0,38442.862906618764
0.0,0.0,63.23873599168672,1640.441385721586,15.699799995827304,12773.96176207186,0.0,30285.478543434187
6837.683969033698,18051.812966395057,5553.423898245836,9958.006268990215,0.0,35057.385851232575,0.0,43930.5376916149
9232.91996154576,6942.808588587507,0.0,4156.02543300314,68.50492000226483,13738.694630624152,2980.1085821738466,14150.626341834984
31.915683968182957,14203.689960700098,4333.849389586303,8908.541224989256,159.16093515395687,33032.6347472568,4073.063780322719,26234.31791861947
0.0,12929.093116676264,164.1364999951413,26129.68010226362,0.0,29047.561988786765,0.0,25981.338191702343
757.7148613967407,3728.6488260802853,0.0,2419.874360696572,0.0,33126.64919928793,0.0,84608.99372133461
3832.3521629372726,19225.784505455125,4577.2264355363895,23716.323440614506,0.0,33703.606186676305,12.342176910867664,21358.165276948002
0.0,3017.6481140224478,261.251749998874,4519.379133854272,0.0,26934.42686078563,3377.055950010756,28280.85006364588
14294.49824848944,6977.612753278804,1258.5485997406215,28145.189191726164,0.0,39231.14383818572,1497.3521300038983,32180.402169293422
3622.956020168893,12249.766883478671,8347.156336189026,5.70668342243505,0.0,37688.57903212198,0.0,53154.72495401697
0.0,2196.2951580824247,3592.052734330417,31997.52037641877,28929.59044829977,24217.177860954223,3199.326640169976,11243.152428127507
534.3083523837804,14780.867603169072,15.164592792203482,24079.09857766583,425.3965750136945,32447.236951008872,4876.510296922198,25142.553623942786
0.0,33.9804153582667,0.0,21071.80426677563,0.0,19540.307506722325,1062.3843259833254,23232.85334547613
1605.031232772796,4435.126253388441,904.2172499940508,52165.25455136128,0.0,25615.04290820208,1734.9915566172845,3886.3640945964885
2103.6762165863765,10743.294885662008,0.0,73568.7644948361,2051.484068049447,41379.46592604296,315.060422097685,5509.647399910234
1402.6252299973698,2409.0616763243816,0.0,2642.6749656886527,0.0,31738.64971991592,3923.627150026469,59016.776722585986
0.0,1.266059888949984,0.0,49193.600496945066,0.0,26680.72885958498,20485.188411354644,5934.120017141156
5602.013863607111,5928.161367956804,0.0,108509.07891571854,0.0,41383.58326153102,10495.075188503755,20153.444950766567
0.0,764.0654235191786,0.0,2051.6323544356264,0.0,37928.97289159038,67436.04086953278,92130.68792342102
0.0,9374.45516214008,0.0,3114.030098276393,0.0,16008.850355782011,0.0,21900.163151307905
1113.2188211777595,482.10555215609895,4823.296202707463,0.0,0.0,16582.36738163555,0.0,34281.93434218205
0.0,1477.6184782283767,0.0,87591.60538159814,0.0,37503.935499949366,3061.108379869939,5085.342326056338
13030.798522900155,4954.094473400879,0.0,0.0,1165.1067499910228,34864.19458230125,0.0,56965.26750807764
0.0,23729.345222136493,0.0,31704.70978019385,0.0,21242.07117013441,11225.76365904301,3265.503272025238
0.0,2123.6251230681814,0.0,57067.43554653433,1391.0549592597192,33078.63181207378,8025.4668473144275,8667.18564773168
0.0,771.7684499936852,0.0,50395.98092993252,0.0,24133.670299713423,44.82390762105134,3789.45364077766
0.0,4824.228477529499,0.0,21254.75428224353,0.0,16721.859528903376,80.61872884978544,21271.938443387895
0.0,1781.410592058806,0.0,7278.737122632242,0.0,17444.05446265234,49557.78967808733,7248.17872878109
828.4253258722889,30888.48503096286,4523.493060130686,197762.28764427637,20.48394999665227,103725.65012487219,38984.26257258877,16226.065170239684
293.302050011019,1026.1628454410052,0.0,41352.25657563959,0.0,29030.751019752217,15261.525886520529,28133.159432148608
545.3846292976955,2042.9653221968906,0.0,37059.96175897513,0.0,28639.022314038088,0.0,20640.567919623176
0.0,0.0,0.0,0.0,0.0,12081.257181112467,0.0,18487.577586716674
0.0,9019.779376289027,50.77252555756076,41759.62423635449,0.0,29077.891704803907,2513.286002472828,16269.170844234868
91.53112085115228,6801.6705152949135,0.0,3448.817116343111,0.0,59671.55941076563,31098.144904838005,119161.51598498288
0.0,711.6943569700483,0.0,4.356481030660724,0.0,28004.244519699227,16171.001828862756,4572.753800095825
1218.4832547625515,0.0,4714.68061200135,7827.580729388455,303.31354999771787,28979.07747844882,861.9195280682255,19606.671464027877
0.0,7256.951292195423,0.0,17506.76133038762,0.0,21342.108728366355,3602.969620330505,4644.573219869915
3998.397695297681,19996.962177643607,0.0,0.0,0.0,10291.371503290206,1970.1007140570769,10790.396871118384
0.0,268.4484000121741,0.0,0.0,0.0,16497.09454280293,0.0,18974.46820401245
0.0,5019.556088435829,0.0,44465.03841932238,0.0,39654.57083289219,0.0,47482.33359485188
0.0,3530.283160314495,0.0,24377.51243759721,0.0,16427.424331610855,15128.983301016478,11621.791031279226
2704.746105418448,12820.324593210797,3167.3346787345167,14441.795961263551,0.0,18342.70394244441,0.0,18955.80277142192
6955.859259311421,12972.375402905627,1326.5908967632731,34401.00472052782,0.0,38683.891266994455,1060.6401749885158,25031.106610142822
2315.933994189667,10422.988366972115,826.1219185764344,42641.570063337545,89.53307615050454,22737.763683952388,7940.024213294235,15721.738741583335
4683.877021490336,15872.788680001284,0.0,4681.041978274024,0.0,36797.47828373123,1872.1331557567976,37925.63291776074
2976.431685596697,3534.088592187659,0.0,15176.566134897312,0.0,7771.085759023173,0.0,14244.46826132748
5760.107451839526,29222.963665070987,0.0,32301.8961182862,27.75519999553934,48948.418889832574,0.0,25302.670565156317
0.0,88.8224500138929,0.0,34043.45650163262,0.0,23579.618143859505,3427.682083555625,6268.845635408895
7507.763212193383,2136.191654587885,199.39123521858224,4013.13302049683,0.0,24034.57086504272,1708.6701955711817,26538.945104794373
8601.98345449908,6712.381440677815,3092.145672732983,38390.7256675141,2809.513845664316,23214.738638240087,0.0,1430.966492872586
3636.786926216083,10935.050159716599,2006.4685918852776,21698.72815593191,839.7385499935222,28743.74535433729,4116.813401469034,50624.279265399164
1075.1499019625878,16388.772192980396,0.0,103300.77289313084,3949.3135418901097,52132.71730844669,80389.67352320947,33062.98421366098
12302.337104469005,0.0,0.0,0.0,0.0,20579.674331756294,409826.74960667366,3585.520067342328
564.3279392874535,8216.507263805384,1702.796842174021,17281.93847682533,0.0,24348.88869076696,11146.959212420028,22896.95843262418
0.0,28.66367338897436,0.0,27116.304637199508,0.0,15126.888710259149,1888.5761304019304,7118.419908526026
563.1313793123144,3013.4811579903817,84.3476499940142,1580.9892074281695,0.0,38702.10919714309,0.0,50819.014001052536
16239.920172450358,37.94384999706186,2647.223174334135,0.0,0.0,23936.011869906084,17487.144236454926,22070.53145789622
5130.847445428823,8235.61495856719,4451.5202483780095,62077.69622213999,0.0,55438.89073977856,0.0,74180.12004135268
0.0,4555.977773288938,2179.7998236466706,26464.727137128197,0.0,19417.98706258838,0.0,15843.19931391958
355.7420202095049,6827.714553062066,0.0,100834.14472679012,28.24305000085551,47474.18521153075,9892.367721882572,7402.536669932118
3659.608807749655,7028.884015510685,0.0,0.0,0.0,7986.903512857614,0.0,14683.032770334246
0.0,14355.153155330092,0.0,19370.291861067926,0.0,30333.327616976396,6787.247555077392,10072.821073072075
0.0,13648.282081714924,0.0,3973.61745161951,0.0,19301.860777453265,53489.20823496432,11052.917253960111
38033.806460065134,38527.06394566376,0.0,64501.33537943484,0.0,42022.13350540837,743.1056772580957,12375.659017859385
17.38640268719797,752.8627346472301,2560.2349109806196,779.5836970302055,0.0,21672.264233453832,0.0,59444.67004909666
85.46726001395166,469.8023661741818,0.0,24122.342703482896,0.0,15716.387675029193,5803.846897592623,9848.401749623528
